timestamp,ax,ay,az
1479424221737855479,0.11,0.45,9.81
1479424221747761690,0.06,0.48,9.81
1479424221757802619,0.02,0.52,9.81
1479424221767834910,0.05,0.55,9.91
1479424221778137990,0.11,0.53,10.01
1479424221787855382,0.14,0.51,9.91
1479424221797954774,0.04,0.51,9.61
1479424221807929326,-0.06,0.52,9.12
1479424221818056907,-0.07,0.5,9.32
1479424221828618179,-0.04,0.46,10.01
1479424221838084949,-0.04,0.44,10.4
1479424221848312576,-0.02,0.48,10.5
1479424221858184764,-0.02,0.56,10.1
1479424221868027467,-0.03,0.61,9.81
1479424221878053475,-0.06,0.59,9.91
1479424221888094436,-0.11,0.52,10.1
1479424221898223414,-0.11,0.46,10.2
1479424221908137798,-0.07,0.43,10.3
1479424221918782708,-0.01,0.44,10.01
1479424221928903332,-0.06,0.49,10.2
1479424221938639351,-0.13,0.54,10.69
1479424221948195064,-0.06,0.6,10.2
1479424221958701192,0.03,0.64,10.69
1479424221968320297,0.03,0.61,10.01
1479424221978276584,-0.04,0.55,9.52
1479424221988321021,-0.09,0.49,9.71
1479424221998744298,-0.04,0.42,10.69
1479424222008408623,-0.01,0.39,10.99
1479424222018657917,-0.05,0.45,10.89
1479424222029133131,-0.04,0.55,10.1
1479424222038738509,0.02,0.62,10.1
1479424222048528508,0.09,0.61,10.4
1479424222058698607,0.09,0.48,11.09
1479424222068510867,0.01,0.35,10.99
1479424222078738576,-0.01,0.33,9.91
1479424222088798142,0.06,0.39,9.02
1479424222098929396,0.15,0.51,9.02
1479424222108616542,0.23,0.62,9.22
1479424222118966235,0.35,0.7,9.52
1479424222129403976,0.43,0.72,10.01
1479424222138740898,0.38,0.7,9.61
1479424222148726800,0.21,0.63,9.42
1479424222158776587,0.06,0.58,9.52
1479424222168783087,0.04,0.55,9.91
1479424222178811162,0.09,0.52,10.3
1479424222188869236,0.11,0.51,10.1
1479424222199050111,0.04,0.57,9.91
1479424222209138111,0.02,0.71,9.42
1479424222219004019,0.12,0.82,9.42
1479424222229616588,0.23,0.84,9.12
1479424222238959651,0.24,0.79,8.83
1479424222248997627,0.17,0.72,9.32
1479424222258987468,0.08,0.65,9.42
1479424222269000329,0.04,0.6,9.81
1479424222279361617,0.02,0.6,9.71
1479424222289138793,0.02,0.64,9.52
1479424222299095788,0.07,0.67,9.81
1479424222309057503,0.13,0.69,9.61
1479424222319231831,0.17,0.68,10.01
1479424222329857011,0.16,0.67,10.1
1479424222339213910,0.1,0.67,10.01
1479424222349304649,0.01,0.67,9.52
1479424222359231932,-0.01,0.65,9.52
1479424222369231006,-0.01,0.66,9.32
1479424222379246387,-0.05,0.69,9.22
1479424222389281158,-0.07,0.7,9.52
1479424222399668946,-0.01,0.69,9.71
1479424222409357889,0.08,0.67,9.52
1479424222419731675,0.15,0.67,9.32
1479424222430141331,0.15,0.66,9.61
1479424222439478069,0.13,0.64,9.81
1479424222449489181,0.13,0.61,10.1
1479424222459460781,0.13,0.61,9.81
1479424222469616887,0.08,0.65,9.42
1479424222479777878,0.05,0.67,9.12
1479424222489549269,0.07,0.67,9.42
1479424222499669462,0.11,0.66,9.42
1479424222509561944,0.12,0.63,9.52
1479424222519739705,0.07,0.6,9.61
1479424222530404059,0.03,0.62,9.52
1479424222539655613,0.03,0.65,9.32
1479424222549677166,0.02,0.7,9.61
1479424222559890384,-0.01,0.74,9.71
1479424222569741134,-0.03,0.73,9.91
1479424222580027573,0.0,0.7,9.71
1479424222589770460,0.04,0.68,9.61
1479424222599918172,0.06,0.67,9.12
1479424222609858831,0.11,0.67,9.02
1479424222620017150,0.2,0.65,9.52
1479424222630874174,0.22,0.63,9.81
1479424222640191037,0.12,0.65,9.61
1479424222649958878,0.02,0.69,9.91
1479424222659961982,-0.01,0.68,10.3
1479424222669963117,0.01,0.64,10.2
1479424222680020161,-0.02,0.58,10.2
1479424222690006462,-0.12,0.57,10.59
1479424222700158247,-0.19,0.61,10.4
1479424222710142677,-0.13,0.63,10.4
1479424222720093879,0.01,0.64,10.1
1479424222730809579,0.1,0.65,10.01
1479424222740178144,0.07,0.69,10.4
1479424222750152347,0.04,0.72,10.3
1479424222760193524,0.05,0.72,10.69
1479424222770287334,0.03,0.68,10.4
1479424222780539682,-0.03,0.65,10.1
1479424222790215729,-0.08,0.63,10.2
1479424222800302330,-0.11,0.56,11.28
1479424222810287451,-0.13,0.47,12.16
1479424222820361560,-0.08,0.47,11.48
1479424222831069071,-0.02,0.57,10.99
1479424222840654881,0.03,0.7,10.5
1479424222850755412,0.1,0.75,9.42
1479424222860421900,0.13,0.67,9.52
1479424222870409232,0.09,0.52,10.4
1479424222880475527,0.02,0.41,10.59
1479424222890729830,-0.01,0.4,11.18
1479424222900631855,-0.02,0.48,11.18
1479424222910639207,0.03,0.58,9.81
1479424222920895183,0.11,0.64,10.01
1479424222931307522,0.06,0.61,10.4
1479424222940656943,-0.09,0.47,10.5
1479424222950614809,-0.18,0.33,10.1
1479424222960675778,-0.22,0.31,9.22
1479424222970791508,-0.22,0.42,8.73
1479424222980736586,-0.15,0.56,9.42
1479424222990754319,-0.06,0.67,9.81
1479424223000778323,-0.08,0.75,9.42
1479424223010855099,-0.24,0.76,9.52
1479424223020803927,-0.42,0.71,9.52
1479424223031651573,-0.51,0.67,9.71
1479424223040868699,-0.49,0.61,9.32
1479424223050933209,-0.44,0.54,8.93
1479424223060908041,-0.39,0.49,9.42
1479424223071030630,-0.33,0.51,9.22
1479424223080989754,-0.32,0.6,8.63
1479424223090962501,-0.38,0.67,8.83
1479424223101073092,-0.46,0.7,9.42
1479424223111056191,-0.45,0.67,9.42
1479424223121097418,-0.38,0.62,9.61
1479424223131868491,-0.38,0.57,9.52
1479424223141058242,-0.54,0.51,9.61
1479424223151066378,-0.67,0.46,9.42
1479424223161125674,-0.59,0.43,9.61
1479424223171197009,-0.42,0.44,9.81
1479424223181211406,-0.31,0.49,10.1
1479424223191267322,-0.32,0.56,9.61
1479424223201239362,-0.42,0.66,9.22
1479424223211337245,-0.5,0.72,9.02
1479424223221266142,-0.54,0.73,8.73
1479424223232037415,-0.53,0.7,9.02
1479424223241382706,-0.41,0.63,9.32
1479424223251405053,-0.23,0.54,9.42
1479424223261399075,-0.13,0.5,9.52
1479424223271405704,-0.25,0.52,9.52
1479424223281750400,-0.49,0.54,9.52
1479424223291426327,-0.57,0.55,10.01
1479424223301463748,-0.46,0.53,9.71
1479424223311485710,-0.39,0.52,10.1
1479424223321534768,-0.42,0.54,9.81
1479424223332535972,-0.49,0.54,10.1
1479424223341867317,-0.51,0.5,10.4
1479424223351662888,-0.48,0.49,9.81
1479424223361614355,-0.42,0.5,9.42
1479424223371659902,-0.33,0.51,9.61
1479424223381926710,-0.29,0.5,9.81
1479424223391698723,-0.36,0.46,9.81
1479424223401960772,-0.46,0.44,10.01
1479424223411789899,-0.54,0.46,9.71
1479424223422038804,-0.58,0.48,10.2
1479424223433021291,-0.55,0.46,10.2
1479424223442073418,-0.49,0.46,9.12
1479424223451864709,-0.43,0.49,9.32
1479424223462115983,-0.41,0.5,9.81
1479424223471974093,-0.4,0.47,10.01
1479424223482193569,-0.39,0.44,10.4
1479424223491959643,-0.4,0.4,10.99
1479424223502197071,-0.46,0.37,10.5
1479424223511962955,-0.53,0.37,10.4
1479424223522243156,-0.62,0.34,10.1
1479424223533221738,-0.75,0.33,9.52
1479424223542616395,-0.82,0.33,9.52
1479424223552314329,-0.8,0.34,10.2
1479424223562315667,-0.72,0.39,10.4
1479424223572174712,-0.53,0.44,10.69
1479424223582355978,-0.26,0.46,10.69
1479424223592177394,-0.09,0.47,10.4
1479424223602433534,-0.1,0.41,10.59
1479424223612284164,-0.16,0.29,10.89
1479424223622493128,-0.22,0.17,11.09
1479424223633201415,-0.25,0.11,10.89
1479424223642508608,-0.22,0.1,10.4
1479424223652302459,-0.13,0.14,10.5
1479424223662617310,-0.03,0.19,10.89
1479424223672370266,0.06,0.22,10.69
1479424223682655005,0.19,0.23,10.59
1479424223692459155,0.31,0.22,10.5
1479424223702656254,0.26,0.16,10.5
1479424223712512115,0.08,0.12,10.79
1479424223722747080,-0.04,0.1,10.59
1479424223733465020,-0.05,0.11,10.59
1479424223742740179,0.06,0.14,10.69
1479424223752653392,0.22,0.15,10.69
1479424223762763972,0.26,0.16,10.5
1479424223772628671,0.15,0.2,10.1
1479424223782829398,0.01,0.2,10.1
1479424223792639516,-0.06,0.18,10.01
1479424223802870673,-0.13,0.17,8.93
1479424223812742533,-0.19,0.18,8.73
1479424223822860433,-0.22,0.19,8.83
1479424223833514240,-0.19,0.21,9.32
1479424223843617306,-0.16,0.2,9.52
1479424223853178680,-0.17,0.18,9.42
1479424223863616416,-0.26,0.15,8.93
1479424223872880338,-0.41,0.09,9.71
1479424223883743036,-0.54,0.03,10.01
1479424223892963837,-0.65,0.01,9.71
1479424223903733283,-0.72,0.03,10.01
1479424223912916192,-0.73,0.09,9.91
1479424223923740645,-0.68,0.16,9.71
1479424223933732846,-0.55,0.22,9.42
1479424223943756749,-0.38,0.23,9.61
1479424223953062575,-0.31,0.21,9.61
1479424223963731286,-0.36,0.17,9.81
1479424223973740019,-0.42,0.13,9.81
1479424223983733807,-0.46,0.14,9.61
1479424223993319616,-0.47,0.16,9.32
1479424224003742437,-0.43,0.16,9.52
1479424224013324017,-0.36,0.17,9.91
1479424224023765328,-0.27,0.18,10.3
1479424224034019321,-0.22,0.17,10.3
1479424224043733388,-0.19,0.14,10.1
1479424224053309586,-0.18,0.07,10.01
1479424224063785301,-0.18,0.01,9.61
1479424224073740790,-0.16,0.02,8.83
1479424224083746619,-0.13,0.05,9.02
1479424224093714512,-0.11,0.01,9.91
1479424224103776760,-0.11,-0.01,9.61
1479424224113758235,-0.11,0.0,10.01
1479424224123759528,-0.12,0.04,10.2
1479424224134240673,-0.09,0.07,9.81
1479424224143780542,-0.08,0.04,9.61
1479424224153824477,-0.15,0.04,8.93
1479424224163739486,-0.26,0.06,8.83
1479424224173731075,-0.33,0.04,9.52
1479424224183739585,-0.35,0.04,9.61
1479424224193778495,-0.18,0.07,9.02
1479424224203774546,0.09,0.12,9.42
1479424224214010150,0.25,0.16,9.71
1479424224223970363,0.27,0.16,9.52
1479424224234450021,0.11,0.14,9.42
1479424224244249956,-0.12,0.09,9.22
1479424224253801093,-0.29,0.05,9.02
1479424224263971551,-0.33,0.0,8.93
1479424224273910756,-0.29,0.0,9.22
1479424224284013884,-0.29,0.05,9.71
1479424224293902067,-0.27,0.08,10.5
1479424224304069916,-0.2,0.12,10.1
1479424224313959411,-0.2,0.16,9.81
1479424224324248601,-0.24,0.16,10.01
1479424224334697500,-0.31,0.07,10.4
1479424224344501711,-0.55,0.0,9.81
1479424224354118413,-0.76,-0.03,10.59
1479424224364239576,-0.68,-0.09,11.58
1479424224374101777,-0.35,-0.04,10.5
1479424224384221284,0.02,0.1,9.81
1479424224394159139,0.27,0.2,9.42
1479424224404244783,0.28,0.18,9.52
1479424224414185626,0.11,0.06,11.09
1479424224424909188,-0.17,-0.06,11.18
1479424224435665244,-0.35,-0.09,10.89
1479424224444482846,-0.28,-0.04,11.09
1479424224454353879,-0.11,-0.01,10.79
1479424224464486426,-0.02,-0.03,10.2
1479424224474844370,0.0,-0.03,10.59
1479424224484483832,0.02,-0.03,11.48
1479424224495148491,0.14,-0.07,11.09
1479424224504731938,0.4,-0.04,10.1
1479424224514870329,0.6,0.0,9.52
1479424224525159821,0.53,0.01,9.42
1479424224535949290,0.24,0.0,9.81
1479424224544988749,0.0,-0.04,10.2
1479424224554980117,-0.03,-0.06,10.5
1479424224564959947,0.12,-0.04,10.4
1479424224575058684,0.21,-0.02,10.79
1479424224585013885,0.15,0.0,10.3
1479424224595543278,0.06,-0.02,9.71
1479424224604949467,0.04,-0.08,9.42
1479424224615048990,0.11,-0.12,9.42
1479424224625055442,0.25,-0.12,8.93
1479424224636071577,0.31,-0.05,8.83
1479424224645115687,0.25,0.07,9.61
1479424224655548844,0.08,0.16,9.71
1479424224665177132,-0.11,0.18,9.42
1479424224675072994,-0.33,0.17,9.32
1479424224685133972,-0.54,0.13,9.22
1479424224695621692,-0.68,0.07,9.02
1479424224705213867,-0.74,0.0,10.2
1479424224715058992,-0.74,-0.05,10.01
1479424224725152522,-0.57,-0.02,9.81
1479424224736039148,-0.29,0.1,9.12
1479424224745425177,-0.05,0.23,9.42
1479424224755311108,0.07,0.26,9.52
1479424224765176230,0.06,0.18,9.71
1479424224775510556,-0.11,0.12,9.52
1479424224785162328,-0.36,0.12,9.52
1479424224795630138,-0.5,0.13,9.91
1479424224805150603,-0.37,0.13,9.71
1479424224815627511,-0.18,0.14,9.71
1479424224825179382,-0.18,0.15,9.61
1479424224836294996,-0.29,0.16,9.61
1479424224845615454,-0.33,0.15,10.01
1479424224855646673,-0.23,0.12,10.4
1479424224865407481,-0.12,0.11,10.2
1479424224875786291,-0.1,0.15,9.91
1479424224885406880,-0.19,0.19,9.71
1479424224895734645,-0.38,0.21,9.52
1479424224905434872,-0.54,0.24,9.52
1479424224915621879,-0.52,0.27,9.42
1479424224929180821,-0.34,0.3,9.71
1479424224936512307,-0.16,0.32,9.81
1479424224945670602,-0.09,0.33,9.91
1479424224955781654,-0.1,0.35,9.61
1479424224965651328,-0.17,0.35,9.22
1479424224975823569,-0.31,0.33,8.73
1479424224985650169,-0.42,0.28,9.52
1479424224996044838,-0.36,0.25,10.1
1479424225005695864,-0.19,0.27,10.2
1479424225015786240,-0.1,0.35,9.81
1479424225025900971,-0.11,0.42,9.81
1479424225036496512,-0.21,0.43,9.32
1479424225046109358,-0.33,0.41,10.2
1479424225055814250,-0.35,0.35,10.01
1479424225065903083,-0.31,0.29,10.2
1479424225076039038,-0.19,0.29,10.2
1479424225086140063,-0.05,0.33,10.3
1479424225095891245,0.06,0.4,9.32
1479424225106115121,0.12,0.5,9.02
1479424225115861542,0.03,0.57,9.32
1479424225126159743,0.0,0.54,9.81
1479424225136640919,0.06,0.45,9.81
1479424225146118285,0.03,0.4,10.01
1479424225155992441,-0.11,0.39,9.22
1479424225166389191,-0.28,0.39,10.2
1479424225176030079,-0.43,0.38,10.79
1479424225186096806,-0.43,0.36,10.5
1479424225196154752,-0.24,0.37,9.91
1479424225206098091,-0.02,0.36,10.1
1479424225216859403,0.1,0.38,10.4
1479424225226359486,0.07,0.38,9.91
1479424225236901897,-0.07,0.38,8.93
1479424225246246329,-0.17,0.42,9.52
1479424225256473095,-0.17,0.44,10.2
1479424225266244181,-0.17,0.45,10.01
1479424225276259755,-0.19,0.49,9.52
1479424225286616700,-0.28,0.54,9.02
1479424225296341769,-0.43,0.55,8.93
1479424225306344688,-0.46,0.5,10.01
1479424225316614147,-0.34,0.43,9.71
1479424225326393783,-0.22,0.4,9.52
1479424225337308634,-0.2,0.43,8.44
1479424225346629090,-0.2,0.45,9.61
1479424225356745100,-0.14,0.42,10.79
1479424225366490367,-0.08,0.43,10.5
1479424225376734148,-0.05,0.53,9.91
1479424225386553400,-0.02,0.64,9.52
1479424225396745292,-0.02,0.66,9.61
1479424225406619189,-0.09,0.61,8.63
1479424225417197251,-0.23,0.56,8.44
1479424225426929449,-0.28,0.57,8.93
1479424225437459445,-0.18,0.55,10.01
1479424225446701513,0.0,0.55,10.59
1479424225457121657,0.24,0.62,9.71
1479424225466735766,0.35,0.72,8.63
1479424225477184411,0.15,0.77,9.32
1479424225486742521,-0.16,0.66,10.3
1479424225497052505,-0.32,0.49,10.2
1479424225506843259,-0.22,0.38,10.2
1479424225516904382,-0.01,0.4,10.4
1479424225527138997,0.12,0.49,10.4
1479424225537737597,0.21,0.57,9.91
1479424225546939605,0.19,0.63,9.81
1479424225557017950,0.08,0.64,9.71
1479424225567135351,0.03,0.61,9.52
1479424225577244183,0.0,0.61,9.42
1479424225587139070,-0.11,0.65,9.42
1479424225597197588,-0.23,0.66,9.02
1479424225607111877,-0.18,0.62,9.32
1479424225617260167,-0.04,0.58,9.71
1479424225627098879,-0.05,0.56,10.5
1479424225637969264,-0.03,0.59,10.4
1479424225647370554,0.01,0.65,10.4
1479424225657268300,-0.01,0.67,10.3
1479424225667631417,-0.11,0.67,9.61
1479424225677245291,-0.23,0.66,8.93
1479424225687244352,-0.23,0.64,9.52
1479424225697473751,-0.13,0.63,10.01
1479424225707288464,-0.01,0.61,9.91
1479424225717885949,0.09,0.63,9.71
1479424225727349503,0.05,0.69,9.81
1479424225738158832,-0.11,0.74,9.81
1479424225747398705,-0.13,0.73,9.91
1479424225757447444,-0.02,0.65,10.3
1479424225767645330,-0.14,0.61,10.4
1479424225777627947,-0.44,0.67,9.81
1479424225787760021,-0.52,0.73,9.32
1479424225797519077,-0.28,0.77,9.71
1479424225807539949,0.05,0.73,9.52
1479424225818058618,0.27,0.66,9.12
1479424225827633392,0.3,0.6,9.81
1479424225838305036,0.19,0.57,10.59
1479424225847693391,0.03,0.62,9.81
1479424225858011978,-0.1,0.7,9.61
1479424225867820949,-0.14,0.76,9.81
1479424225877849485,-0.09,0.74,10.2
1479424225887697128,0.02,0.65,10.01
1479424225898132212,0.12,0.57,9.71
1479424225907782688,0.13,0.57,9.71
1479424225918026410,0.11,0.64,9.22
1479424225927930113,0.12,0.73,8.53
1479424225938890774,0.12,0.77,9.32
1479424225947879995,0.1,0.75,10.5
1479424225957888271,0.06,0.74,10.3
1479424225967934469,0.02,0.74,10.01
1479424225978364734,-0.01,0.74,9.22
1479424225987970405,-0.04,0.7,8.83
1479424225998365436,-0.08,0.6,9.42
1479424226008024978,-0.15,0.49,10.5
1479424226018282773,-0.1,0.5,10.2
1479424226028025241,0.05,0.6,10.4
1479424226039152299,0.18,0.69,10.3
1479424226048069600,0.23,0.78,8.93
1479424226058117947,0.2,0.83,8.83
1479424226068184361,0.07,0.77,9.52
1479424226078209872,-0.05,0.62,10.5
1479424226088178842,-0.07,0.49,10.5
1479424226098432827,-0.01,0.47,10.4
1479424226108209605,0.08,0.58,9.91
1479424226118258517,0.2,0.7,10.01
1479424226128390941,0.29,0.69,9.32
1479424226139333768,0.34,0.61,9.52
1479424226148401162,0.34,0.56,9.42
1479424226158364586,0.33,0.56,9.52
1479424226168409845,0.36,0.58,9.52
1479424226178777793,0.4,0.58,10.79
1479424226188641329,0.42,0.57,9.91
1479424226198551471,0.41,0.6,10.1
1479424226208731742,0.42,0.62,9.81
1479424226218969605,0.47,0.57,9.71
1479424226228528817,0.48,0.48,10.1
1479424226239578665,0.48,0.41,10.59
1479424226248616973,0.46,0.41,10.2
1479424226258929006,0.49,0.47,9.81
1479424226268653739,0.57,0.52,9.52
1479424226278908362,0.65,0.55,9.42
1479424226288783078,0.73,0.58,9.32
1479424226298990749,0.75,0.6,9.61
1479424226308709598,0.63,0.57,10.2
1479424226319006893,0.43,0.54,10.01
1479424226328802799,0.34,0.53,9.32
1479424226339722001,0.34,0.54,9.32
1479424226348869800,0.32,0.56,9.42
1479424226359184236,0.24,0.53,9.32
1479424226368912492,0.19,0.45,10.1
1479424226379061024,0.2,0.41,10.01
1479424226388988965,0.24,0.47,10.2
1479424226399166609,0.26,0.55,9.42
1479424226409194692,0.21,0.57,9.61
1479424226419250697,0.12,0.55,9.32
1479424226429471907,0.1,0.5,10.01
1479424226439803920,0.11,0.46,10.3
1479424226449053110,0.14,0.46,10.1
1479424226459264059,0.21,0.46,9.81
1479424226469119041,0.29,0.47,9.52
1479424226479649401,0.29,0.51,9.71
1479424226489186698,0.23,0.55,10.01
1479424226499352929,0.26,0.54,9.61
1479424226509233543,0.39,0.5,9.91
1479424226519733964,0.51,0.42,9.91
1479424226529292478,0.56,0.39,9.42
1479424226540072313,0.56,0.41,9.52
1479424226549319806,0.52,0.43,10.01
1479424226559410666,0.44,0.42,10.69
1479424226569403855,0.31,0.4,10.99
1479424226579369130,0.16,0.4,10.99
1479424226589429879,0.06,0.39,10.59
1479424226599542716,0.03,0.39,10.3
1479424226609470421,0.11,0.4,9.71
1479424226619870255,0.29,0.42,8.93
1479424226629515738,0.49,0.48,9.22
1479424226640309341,0.62,0.47,9.71
1479424226649614053,0.68,0.42,10.1
1479424226659630773,0.64,0.38,10.79
1479424226669617720,0.45,0.4,11.18
1479424226679658315,0.21,0.48,10.89
1479424226689671357,0.03,0.54,10.69
1479424226700015543,0.02,0.51,10.01
1479424226709705568,0.2,0.41,9.71
1479424226719783066,0.37,0.29,9.81
1479424226729736644,0.5,0.19,10.2
1479424226740545268,0.62,0.15,10.4
1479424226749801844,0.7,0.21,10.59
1479424226759802809,0.77,0.37,10.5
1479424226769851483,0.79,0.52,9.81
1479424226780135574,0.68,0.61,9.22
1479424226789959491,0.44,0.54,9.91
1479424226800302543,0.18,0.36,10.79
1479424226809933901,0.07,0.24,10.69
1479424226820177891,0.21,0.21,10.5
1479424226830271665,0.46,0.23,10.5
1479424226840746228,0.76,0.33,9.32
1479424226850117771,0.96,0.44,9.71
1479424226860320709,0.91,0.52,9.81
1479424226870050889,0.67,0.53,10.1
1479424226880476545,0.3,0.48,10.2
1479424226890213556,0.02,0.43,10.4
1479424226900425108,0.03,0.42,9.61
1479424226910190999,0.29,0.42,9.42
1479424226920632327,0.57,0.4,9.52
1479424226930421159,0.67,0.33,10.01
1479424226940974451,0.59,0.26,10.4
1479424226950278409,0.48,0.24,10.3
1479424226960515951,0.42,0.3,10.01
1479424226970365607,0.33,0.37,9.71
1479424226980659602,0.24,0.37,9.52
1479424226990426118,0.2,0.36,9.61
1479424227000729271,0.15,0.34,9.32
1479424227010460282,0.08,0.32,9.02
1479424227020712000,0.03,0.28,9.71
1479424227030613646,0.02,0.25,10.01
1479424227041265654,0.06,0.27,9.61
1479424227050754100,0.17,0.32,9.02
1479424227060734530,0.22,0.35,9.12
1479424227070759352,0.15,0.34,9.32
1479424227080766125,0.06,0.34,8.73
1479424227090776680,-0.01,0.34,9.02
1479424227100891065,-0.09,0.32,9.81
1479424227110650121,-0.13,0.31,9.81
1479424227120870762,-0.12,0.33,9.71
1479424227130745790,-0.09,0.38,9.61
1479424227141470774,-0.09,0.41,9.42
1479424227150732234,-0.11,0.39,9.02
1479424227160930334,-0.12,0.33,9.42
1479424227170988620,-0.11,0.31,9.52
1479424227180977577,-0.04,0.31,9.02
1479424227190852386,0.04,0.33,9.22
1479424227200989610,0.11,0.35,9.12
1479424227210906336,0.14,0.39,8.93
1479424227221234600,0.15,0.41,9.81
1479424227230973711,0.16,0.39,10.4
1479424227241696821,0.2,0.35,10.2
1479424227251071709,0.22,0.31,10.1
1479424227261096098,0.21,0.28,10.1
1479424227271061786,0.19,0.26,10.4
1479424227281106395,0.17,0.23,10.1
1479424227291136710,0.18,0.21,9.32
1479424227301174892,0.22,0.25,9.02
1479424227311142737,0.31,0.29,9.42
1479424227321319871,0.4,0.31,10.1
1479424227331220933,0.42,0.34,9.81
1479424227342051779,0.36,0.36,9.52
1479424227351245300,0.29,0.36,9.81
1479424227361363631,0.27,0.33,10.1
1479424227371319379,0.25,0.28,10.01
1479424227381322895,0.17,0.24,10.2
1479424227391395764,0.09,0.21,10.5
1479424227401478933,0.05,0.2,10.5
1479424227411406236,0.02,0.22,10.3
1479424227421490986,0.03,0.3,9.81
1479424227431505268,0.06,0.38,9.61
1479424227442161389,0.07,0.41,9.52
1479424227451559913,0.08,0.38,9.71
1479424227461740438,0.06,0.32,9.81
1479424227471629835,0.0,0.27,9.61
1479424227481845485,-0.05,0.26,9.81
1479424227491620027,-0.11,0.28,9.91
1479424227501631822,-0.17,0.28,10.2
1479424227511803021,-0.18,0.29,10.01
1479424227521641958,-0.14,0.29,10.01
1479424227531700515,-0.08,0.28,9.81
1479424227542648949,-0.05,0.26,10.3
1479424227551764835,-0.03,0.25,10.5
1479424227562057551,0.0,0.24,10.3
